"ASV","KS_LFC","KS_p","KS_padj","SD_LFC","SD_p","SD_padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","Category"
"ASV_1067",NA,NA,NA,2.47687212090607,0.406608844382169,0.691627262630763,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Amniculicolaceae","g__Murispora","s__cicognanii","Other"
"ASV_1073",NA,NA,NA,4.20535383348231,0.158651475206826,0.360944370054522,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiaceae","g__Tricladium","s__angustum","Other"
"ASV_1075",NA,NA,NA,7.18362903476666,0.0160988074860229,0.0603990720574901,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_1086",NA,NA,NA,-0.11035952122097,0.970497403184954,0.981631216605814,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__calospora","Other"
"ASV_1093",NA,NA,NA,0.291317503783861,0.922018625596844,0.973476943069463,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Poaceicola","s__agrostina","Other"
"ASV_1096",NA,NA,NA,-1.58076308285913,0.595623195714692,0.814172275279256,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Auriculariales","f__Exidiaceae","g__","s__","Other"
"ASV_1104",NA,NA,NA,0.854531188438725,0.773682583705055,0.915610932393678,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Pseudoophiobolus","s__italicus","Other"
"ASV_1108",NA,NA,NA,1.80241547754018,0.540895376434415,0.765328320591708,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Teratosphaeriaceae","g__Xenoteratosphaeria","s__jonkershoekensis","Other"
"ASV_1120",NA,NA,NA,2.27115713804527,0.445742807777026,0.70699725824326,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neodevriesiaceae","g__Neodevriesia","s__capensis","Other"
"ASV_1139",NA,NA,NA,-2.27414712242524,0.445259246908614,0.70699725824326,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Hyphodermataceae","g__Hyphoderma","s__","Other"
"ASV_1140",NA,NA,NA,2.12702805654753,0.475526082740702,0.731259586540207,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_1145",NA,NA,NA,-0.629914294092192,0.832538654003774,0.950841926581826,"k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Orbilia","s__","Other"
"ASV_1149",NA,NA,NA,0.341324973222306,0.90876125018452,0.969297152028004,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraophiobolus","s__arundinis","Other"
"ASV_1154",NA,NA,NA,2.82919955056881,0.342596506837199,0.627105716667399,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Massarinaceae","g__Pseudodidymosphaeria","s__phlei","Other"
"ASV_1155",NA,NA,NA,0.27850955062905,0.925631195394971,0.973476943069463,"k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__","Other"
"ASV_1161",NA,NA,NA,0.316581586736064,0.915407395003766,0.969297152028004,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_1171",NA,NA,NA,0.552496612259804,0.852975420291403,0.955132562047334,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__salamorum","Other"
"ASV_1172",NA,NA,NA,-1.12957812834194,0.661669799851029,0.855549049165584,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__","f__","g__","s__","Other"
"ASV_1177",NA,NA,NA,-2.2356718493967,0.453093430450427,0.713352454488916,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__","s__","Other"
"ASV_1195",NA,NA,NA,0.2654958782582,0.929038741021039,0.973491014757449,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__","s__","Other"
"ASV_1199",NA,NA,NA,-6.65402921509293,0.0257681458981102,0.0868238801280273,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Trametes","s__trogii","Other"
"ASV_1200",NA,NA,NA,6.10637928560853,0.04057179628307,0.120014176477978,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lentitheciaceae","g__Keissleriella","s__poagena","Other"
"ASV_1203",NA,NA,NA,7.40465222596697,0.0129733590982152,0.0524744768273132,"k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__","Other"
"ASV_1206",NA,NA,NA,7.30699653805283,0.0142351106752188,0.0545679242550053,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__samararum","Other"
"ASV_1212",NA,NA,NA,0.492518126923742,0.868557775827579,0.95540773340218,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Botryosphaeriales","f__Botryosphaeriaceae","g__Tiarosporella","s__dactylis","Other"
"ASV_1214",NA,NA,NA,-3.45319596696758,0.246741269304802,0.486331905605285,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiaceae","g__","s__","Other"
"ASV_1217",NA,NA,NA,-1.00756135517112,0.73533632826681,0.894774795368618,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Leptosphaeriaceae","g__Ampelomyces","s__quisqualis","Other"
"ASV_1226",NA,NA,NA,1.34301355300348,0.652619092705211,0.852189894189296,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__","f__","g__","s__","Other"
"ASV_1233",NA,NA,NA,2.8360111777625,0.342254260286838,0.627105716667399,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Corticiales","f__Corticiaceae","g__Marchandiobasidium","s__","Other"
"ASV_1235",NA,NA,NA,-1.94760689884468,0.513458040271364,0.750182860438808,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Myrmecridiales","f__Myrmecridiaceae","g__Myrmecridium","s__banksiae","Other"
"ASV_1239",NA,NA,NA,-4.86773590481107,0.103169685604006,0.251505823430963,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neodevriesiaceae","g__Neodevriesia","s__capensis","Other"
"ASV_1246",NA,NA,NA,-1.26996846343076,0.670435059647627,0.858741274948171,"k__Fungi","p__Ascomycota","c__Arthoniomycetes","o__Lichenostigmatales","f__Phaeococcomycetaceae","g__Phaeococcomyces","s__","Other"
"ASV_1248",NA,NA,NA,-1.32307302356073,0.657345490485866,0.854387627683103,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__","s__","Other"
"ASV_1261",NA,NA,NA,6.66395719117168,0.0253845772770515,0.0866351056745823,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiaceae","g__Tricladium","s__angustum","Other"
"ASV_1277",NA,NA,NA,-2.28498243770608,0.443190005095132,0.70699725824326,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__","s__","Other"
"ASV_1278",NA,NA,NA,2.02406825055444,0.497985219586594,0.741066659109848,"k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__Ustilaginaceae","g__Ustilago","s__","Other"
"ASV_1287",NA,NA,NA,2.60570057333583,0.352403988769147,0.63843051390027,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Gnomoniaceae","g__Ophiognomonia","s__quercus-gambellii","Other"
"ASV_1300",NA,NA,NA,-0.646148786620596,0.828421824738346,0.950065435584935,"k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Kondoaceae","g__Kondoa","s__","Other"
"ASV_1307",NA,NA,NA,-1.09071510786112,0.713928429740282,0.882097064579718,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__","s__","Other"
"ASV_1309",NA,NA,NA,0.921625384723317,0.757213587326424,0.905214371637315,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Leptosphaeriaceae","g__","s__","Other"
"ASV_1312",NA,NA,NA,-1.66466998856544,0.576913405309858,0.798919349237997,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Phellinus","s__viticola","Other"
"ASV_1329",NA,NA,NA,-2.51455818600863,0.399274868603985,0.685767550297104,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinellus","s__","Other"
"ASV_1338",NA,NA,NA,6.17269094280958,0.0385369344772438,0.115829763286716,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeria","s__tofieldiae","Other"
"ASV_1339",NA,NA,NA,-5.20098863743574,0.0815107095934226,0.209316336771459,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Omphalotaceae","g__Gymnopus","s__earleae","Other"
"ASV_1361",NA,NA,NA,-9.1817237297088,0.00208883591838241,0.0111615575840838,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Tricholomataceae","g__Arrhenia","s__","Other"
"ASV_1377",NA,NA,NA,-0.256280901429825,0.93148972596602,0.973830168055385,"k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__Orbilia","s__","Other"
"ASV_1379",NA,NA,NA,1.94588839115658,0.514100800579975,0.750182860438808,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiaceae","g__Tetracladium","s__","Other"
"ASV_1383",NA,NA,NA,-1.43597211163946,0.630492124858102,0.842248318307919,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Botryobasidiaceae","g__Botryobasidium","s__subcoronatum","Other"
"ASV_1400",NA,NA,NA,1.13339273165293,0.703736277082864,0.877430201450871,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Botryosphaeriales","f__Planistromellaceae","g__Ramimonilia","s__apicalis","Other"
"ASV_1405",NA,NA,NA,-1.24344705523331,0.677012659154354,0.864224412079374,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Omphalotaceae","g__Gymnopus","s__androsaceus","Other"
"ASV_1419",NA,NA,NA,-0.516879632571773,0.862603643926378,0.955132562047334,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Hormonema","s__macrosporum","Other"
"ASV_1420",NA,NA,NA,3.73414672653223,0.211431247162761,0.438616195094512,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__","Other"
"ASV_1424",NA,NA,NA,-1.33824116622943,0.654043661702938,0.852189894189296,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Strophariaceae","g__Stropharia","s__coronilla","Other"
"ASV_1428",NA,NA,NA,-1.65803689098037,0.57854249785289,0.799083502256342,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Fomitopsidaceae","g__Antrodia","s__","Other"
"ASV_1429",NA,NA,NA,0.961870064803513,0.747117981888516,0.897794771107317,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiostomataceae","g__","s__","Other"
"ASV_1455",NA,NA,NA,2.1068815496471,0.480346662046534,0.734402844574036,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Rachicladosporium","s__","Other"
"ASV_1458",NA,NA,NA,-0.5152633663709,0.863049838674151,0.955132562047334,"k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__","Other"
"ASV_1468",NA,NA,NA,-4.95403283186923,0.0966139151662866,0.238547365788945,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Rhytismatales","f__Rhytismataceae","g__Lophodermium","s__baculiferum","Other"
"ASV_1483",NA,NA,NA,1.55860328871965,0.601446678784274,0.816493726693726,"k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Hyponectriaceae","g__Monographella","s__nivalis","Other"
"ASV_1488",NA,NA,NA,0.364576659446055,0.902652651827789,0.969297152028004,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Strophariaceae","g__Deconica","s__xeroderma","Other"
"ASV_1502",NA,NA,NA,6.1426857381114,0.0393905583481883,0.117726583989783,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__Pseudolophiotrema","s__elymicola","Other"
"ASV_1504",NA,NA,NA,-5.47904478658682,0.0662028258798321,0.178680075971588,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__igarashii","Other"
"ASV_1518",NA,NA,NA,1.38498736957532,0.642074346526379,0.852189894189296,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__","g__","s__","Other"
"ASV_1520",NA,NA,NA,-6.95920483649489,0.019717051779135,0.0704751377781243,"k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Dioszegia","s__butyracea","Other"
"ASV_1522",NA,NA,NA,-8.75259125566882,0.00340401754776783,0.0172394666261819,"k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__","g__","s__","Other"
"ASV_1526",NA,NA,NA,2.22537322908981,0.456342544895957,0.716335923590389,"k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Leptosphaeriaceae","g__","s__","Other"
